,Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
832,MSitAE-NOVEMBER-2023,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9971.0,1276.0,3182.0,0.0,0.0,0.0,4288.0,0.0,154.0,0.0,0.0,0.0,352.0,322.0,3914.0,896.0,0.0,1301.0
833,MSitAE-NOVEMBER-2023,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,MSitAE-NOVEMBER-2023,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,2012.0,0.0,0.0,67.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835,MSitAE-NOVEMBER-2023,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,MSitAE-NOVEMBER-2023,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,5085.0,0.0,0.0,268.0,0.0,0.0,1288.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837,MSitAE-NOVEMBER-2023,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
838,MSitAE-NOVEMBER-2023,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12899.0,0.0,4390.0,64.0,0.0,388.0,7091.0,0.0,735.0,29.0,0.0,42.0,450.0,864.0,3019.0,0.0,101.0,1403.0
839,MSitAE-NOVEMBER-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6786.0,0.0,672.0,66.0,0.0,0.0,2922.0,0.0,0.0,0.0,0.0,0.0,507.0,371.0,1825.0,0.0,0.0,655.0
840,MSitAE-NOVEMBER-2023,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
841,MSitAE-NOVEMBER-2023,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5609.0,0.0,0.0,162.0,0.0,0.0,2493.0,0.0,0.0,51.0,0.0,0.0,401.0,249.0,1825.0,0.0,0.0,710.0
842,MSitAE-NOVEMBER-2023,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10240.0,0.0,0.0,0.0,0.0,0.0,3812.0,0.0,0.0,0.0,0.0,0.0,805.0,326.0,3227.0,0.0,0.0,994.0
843,MSitAE-NOVEMBER-2023,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,923.0,0.0,0.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,MSitAE-NOVEMBER-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12074.0,0.0,5140.0,189.0,0.0,0.0,6451.0,0.0,15.0,71.0,0.0,0.0,1086.0,203.0,3439.0,0.0,0.0,1352.0
845,MSitAE-NOVEMBER-2023,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
846,MSitAE-NOVEMBER-2023,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7984.0,0.0,9782.0,248.0,0.0,171.0,3726.0,0.0,38.0,68.0,0.0,0.0,543.0,434.0,2466.0,0.0,0.0,1624.0
847,MSitAE-NOVEMBER-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,5756.0,0.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848,MSitAE-NOVEMBER-2023,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,MSitAE-NOVEMBER-2023,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0.0,0.0,2634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,MSitAE-NOVEMBER-2023,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2136.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,MSitAE-NOVEMBER-2023,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,MSitAE-NOVEMBER-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,1273.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,MSitAE-NOVEMBER-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,MSitAE-NOVEMBER-2023,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,7665.0,0.0,0.0,208.0,0.0,0.0,808.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
855,MSitAE-NOVEMBER-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3786.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,MSitAE-NOVEMBER-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,2973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,MSitAE-NOVEMBER-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2421.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,MSitAE-NOVEMBER-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,MSitAE-NOVEMBER-2023,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,5299.0,0.0,0.0,782.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
860,MSitAE-NOVEMBER-2023,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,224.0,0.0,0.0,1755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,MSitAE-NOVEMBER-2023,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,91.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,MSitAE-NOVEMBER-2023,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,58.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,MSitAE-NOVEMBER-2023,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,875.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,MSitAE-NOVEMBER-2023,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,66.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
865,MSitAE-NOVEMBER-2023,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,5008.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,MSitAE-NOVEMBER-2023,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5000.0,0.0,0.0,300.0,0.0,0.0,180.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
867,MSitAE-NOVEMBER-2023,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6500.0,0.0,0.0,571.0,0.0,0.0,3039.0,0.0,0.0,224.0,0.0,0.0,582.0,44.0,2169.0,0.0,0.0,1059.0
868,MSitAE-NOVEMBER-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5892.0,0.0,2720.0,0.0,0.0,7.0,2814.0,0.0,32.0,0.0,0.0,0.0,660.0,141.0,2045.0,0.0,0.0,1153.0
869,MSitAE-NOVEMBER-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4052.0,0.0,0.0,324.0,0.0,3284.0,1440.0,0.0,0.0,67.0,0.0,4.0,207.0,56.0,1732.0,0.0,0.0,583.0
870,MSitAE-NOVEMBER-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10087.0,374.0,8103.0,0.0,0.0,750.0,5845.0,0.0,310.0,0.0,0.0,3.0,881.0,882.0,4383.0,0.0,0.0,1582.0
871,MSitAE-NOVEMBER-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8275.0,0.0,0.0,0.0,0.0,0.0,3152.0,0.0,0.0,0.0,0.0,0.0,683.0,11.0,2529.0,0.0,4.0,1607.0
872,MSitAE-NOVEMBER-2023,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22419.0,0.0,0.0,0.0,0.0,0.0,9301.0,0.0,0.0,0.0,0.0,0.0,2347.0,11.0,6405.0,0.0,0.0,299.0
873,MSitAE-NOVEMBER-2023,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5708.0,0.0,10246.0,0.0,0.0,0.0,3153.0,0.0,491.0,0.0,0.0,0.0,412.0,730.0,2003.0,0.0,54.0,1173.0
874,MSitAE-NOVEMBER-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16733.0,226.0,7769.0,476.0,0.0,0.0,7769.0,0.0,1180.0,75.0,0.0,0.0,2040.0,1325.0,4938.0,0.0,0.0,2242.0
875,MSitAE-NOVEMBER-2023,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1253.0,0.0,0.0,143.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,27.0
876,MSitAE-NOVEMBER-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10314.0,0.0,5239.0,674.0,0.0,344.0,5858.0,0.0,132.0,344.0,0.0,38.0,849.0,343.0,2209.0,0.0,17.0,353.0
877,MSitAE-NOVEMBER-2023,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11391.0,0.0,3213.0,1004.0,0.0,59.0,5162.0,0.0,56.0,437.0,0.0,6.0,773.0,46.0,3810.0,0.0,0.0,2144.0
878,MSitAE-NOVEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8839.0,0.0,2767.0,856.0,0.0,0.0,3612.0,0.0,0.0,178.0,0.0,0.0,533.0,653.0,2441.0,0.0,0.0,928.0
879,MSitAE-NOVEMBER-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12846.0,422.0,7286.0,554.0,0.0,284.0,7023.0,0.0,261.0,265.0,0.0,5.0,556.0,1181.0,5706.0,0.0,0.0,3046.0
880,MSitAE-NOVEMBER-2023,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12851.0,0.0,6686.0,0.0,0.0,859.0,4262.0,0.0,366.0,0.0,0.0,0.0,1059.0,395.0,5820.0,0.0,0.0,880.0
881,MSitAE-NOVEMBER-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8486.0,0.0,1519.0,324.0,0.0,41.0,3817.0,0.0,1.0,78.0,0.0,1.0,667.0,568.0,2252.0,0.0,0.0,838.0
882,MSitAE-NOVEMBER-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12883.0,0.0,3399.0,0.0,0.0,0.0,5498.0,0.0,4.0,0.0,0.0,0.0,1122.0,205.0,3477.0,0.0,429.0,1279.0
883,MSitAE-NOVEMBER-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5770.0,0.0,3426.0,30.0,0.0,37.0,2671.0,0.0,45.0,12.0,0.0,0.0,910.0,0.0,1666.0,0.0,0.0,707.0
884,MSitAE-NOVEMBER-2023,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32528.0,0.0,1253.0,78.0,0.0,205.0,15329.0,0.0,20.0,35.0,0.0,0.0,2807.0,2089.0,10610.0,0.0,0.0,5796.0
885,MSitAE-NOVEMBER-2023,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20040.0,0.0,9435.0,236.0,0.0,67.0,9484.0,0.0,42.0,108.0,0.0,4.0,1093.0,538.0,4091.0,0.0,14.0,2355.0
886,MSitAE-NOVEMBER-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15318.0,1883.0,295.0,508.0,0.0,0.0,9264.0,325.0,10.0,304.0,0.0,0.0,700.0,977.0,3958.0,0.0,0.0,4795.0
887,MSitAE-NOVEMBER-2023,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,MSitAE-NOVEMBER-2023,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
889,MSitAE-NOVEMBER-2023,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,2507.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,MSitAE-NOVEMBER-2023,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2464.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,MSitAE-NOVEMBER-2023,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,MSitAE-NOVEMBER-2023,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11923.0,1245.0,5746.0,439.0,0.0,1095.0,5460.0,11.0,144.0,212.0,0.0,16.0,950.0,0.0,4467.0,20.0,0.0,960.0
893,MSitAE-NOVEMBER-2023,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15369.0,2212.0,0.0,0.0,0.0,0.0,6349.0,82.0,0.0,0.0,0.0,0.0,1360.0,361.0,5126.0,11.0,0.0,1611.0
894,MSitAE-NOVEMBER-2023,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
895,MSitAE-NOVEMBER-2023,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7024.0,0.0,2555.0,83.0,0.0,16.0,4005.0,0.0,43.0,20.0,0.0,2.0,471.0,650.0,2212.0,0.0,0.0,1124.0
896,MSitAE-NOVEMBER-2023,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0
897,MSitAE-NOVEMBER-2023,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6323.0,0.0,982.0,29.0,0.0,0.0,2979.0,0.0,0.0,13.0,0.0,0.0,246.0,71.0,2260.0,0.0,0.0,658.0
898,MSitAE-NOVEMBER-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8043.0,0.0,5154.0,548.0,0.0,95.0,3003.0,0.0,264.0,180.0,0.0,0.0,645.0,0.0,2180.0,0.0,0.0,445.0
899,MSitAE-NOVEMBER-2023,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8189.0,0.0,0.0,0.0,0.0,0.0,3044.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,3014.0,0.0,0.0,578.0
900,MSitAE-NOVEMBER-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14716.0,0.0,8488.0,86.0,0.0,1111.0,8078.0,0.0,437.0,36.0,0.0,126.0,1778.0,900.0,3573.0,0.0,0.0,513.0
901,MSitAE-NOVEMBER-2023,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10394.0,0.0,4941.0,20.0,0.0,110.0,4730.0,0.0,341.0,9.0,0.0,5.0,817.0,146.0,3448.0,0.0,0.0,367.0
902,MSitAE-NOVEMBER-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8592.0,0.0,0.0,0.0,0.0,0.0,3563.0,0.0,0.0,0.0,0.0,0.0,216.0,436.0,1056.0,0.0,0.0,43.0
903,MSitAE-NOVEMBER-2023,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8465.0,0.0,2961.0,383.0,0.0,136.0,4131.0,0.0,0.0,0.0,0.0,0.0,472.0,83.0,2435.0,0.0,0.0,475.0
904,MSitAE-NOVEMBER-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19190.0,0.0,5761.0,692.0,0.0,0.0,5625.0,0.0,443.0,0.0,0.0,0.0,836.0,27.0,2770.0,0.0,0.0,378.0
905,MSitAE-NOVEMBER-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17064.0,0.0,11426.0,100.0,0.0,25.0,7735.0,0.0,23.0,30.0,0.0,0.0,1804.0,365.0,3840.0,0.0,0.0,1117.0
906,MSitAE-NOVEMBER-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12433.0,0.0,0.0,617.0,0.0,0.0,3887.0,0.0,0.0,0.0,0.0,0.0,409.0,98.0,1482.0,0.0,0.0,273.0
907,MSitAE-NOVEMBER-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12733.0,1497.0,5455.0,0.0,0.0,814.0,5419.0,102.0,0.0,0.0,0.0,0.0,619.0,90.0,3710.0,10.0,0.0,2744.0
908,MSitAE-NOVEMBER-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9917.0,0.0,10765.0,0.0,0.0,0.0,2670.0,0.0,13.0,0.0,0.0,0.0,73.0,6.0,5196.0,0.0,74.0,1323.0
909,MSitAE-NOVEMBER-2023,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9935.0,0.0,0.0,0.0,0.0,0.0,4539.0,0.0,0.0,0.0,0.0,0.0,977.0,5.0,2417.0,0.0,0.0,364.0
910,MSitAE-NOVEMBER-2023,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4702.0,0.0,11012.0,0.0,0.0,0.0,2309.0,0.0,50.0,0.0,0.0,0.0,158.0,2.0,1696.0,0.0,561.0,2163.0
911,MSitAE-NOVEMBER-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9932.0,0.0,5160.0,0.0,0.0,363.0,5854.0,0.0,11.0,0.0,0.0,2.0,246.0,32.0,2664.0,0.0,0.0,231.0
912,MSitAE-NOVEMBER-2023,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14191.0,1018.0,8321.0,949.0,0.0,0.0,7311.0,173.0,340.0,242.0,0.0,0.0,1689.0,373.0,2893.0,0.0,0.0,447.0
913,MSitAE-NOVEMBER-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11560.0,0.0,8070.0,0.0,0.0,0.0,4292.0,0.0,669.0,0.0,0.0,0.0,244.0,1133.0,3459.0,0.0,82.0,1974.0
914,MSitAE-NOVEMBER-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9998.0,0.0,1797.0,106.0,0.0,420.0,5901.0,0.0,204.0,40.0,0.0,4.0,471.0,862.0,2679.0,0.0,45.0,2266.0
915,MSitAE-NOVEMBER-2023,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,7996.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,MSitAE-NOVEMBER-2023,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,54.0
917,MSitAE-NOVEMBER-2023,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,MSitAE-NOVEMBER-2023,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,2972.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
919,MSitAE-NOVEMBER-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3296.0,0.0,1985.0,19.0,0.0,27.0,1613.0,0.0,0.0,8.0,0.0,0.0,283.0,155.0,1108.0,0.0,0.0,311.0
920,MSitAE-NOVEMBER-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12646.0,0.0,14204.0,0.0,0.0,0.0,7365.0,0.0,249.0,0.0,0.0,0.0,918.0,572.0,6651.0,0.0,0.0,961.0
921,MSitAE-NOVEMBER-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9145.0,0.0,3103.0,0.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,866.0,95.0,2730.0,0.0,113.0,1545.0
922,MSitAE-NOVEMBER-2023,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8135.0,0.0,3915.0,392.0,0.0,140.0,3151.0,0.0,94.0,70.0,0.0,0.0,1060.0,109.0,3548.0,0.0,0.0,785.0
923,MSitAE-NOVEMBER-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14293.0,0.0,10939.0,289.0,0.0,220.0,7053.0,0.0,182.0,0.0,0.0,0.0,1194.0,314.0,5374.0,0.0,237.0,910.0
